meter_serial_number,device_type,attached_to,status,last_creation_time,first_creation_time,state,last_7_days_gallons,dbt_scd_id,dbt_updated_at,property_name,unit_details,developer_name,developer_id,property_id,line_entry_type,bathroom_count,bedroom_count,location
000d6f001456a07d,meter,Bath 1 Cold,meter delayed,2025-06-25 23:07:58.000000 UTC,2023-02-26 15:49:33.000000 UTC,GA,0,5e1639fc3d9f0e123c31bfc5ca0776d8,2025-06-29 08:09:36.871599 UTC,Arbor Lake,Arbor Lake | Clubhouse | Womens Rest | Bath 1 Cold | 0 Bd - 0 Ba | 6a07d,Dominium,1,12,Common Area,0,0,1st stall left Womens Rest
000d6f00146252c7,router,Zigbee Mesh,online,2025-06-25 17:26:03.000000 UTC,2023-02-26 15:53:15.000000 UTC,GA,,2e52df396d4f4f16b1ade89858bb46c1,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1121 | Zigbee Mesh | 2 Bd - 2 Ba | 252c7,Dominium,1,12,N/A,2,2,None
000d6f0014653e25,router,Zigbee Mesh,online,2025-06-25 23:23:45.000000 UTC,2023-02-26 15:51:04.000000 UTC,GA,,bab226dcd09a8da64fe26fad8798e029,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 01 | 1222 | Zigbee Mesh | 2 Bd - 2 Ba | 53e25,Dominium,1,12,N/A,2,2,None
000d6f001463411d,router,Zigbee Mesh,coordinator delayed,2025-04-13 02:36:25.000000 UTC,2023-02-26 15:56:50.000000 UTC,GA,,282b13a4908ad1d5f95b8e9376eb9f4d,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 04 | 4121 | Zigbee Mesh | 3 Bd - 2 Ba | 3411d,Dominium,1,12,N/A,2,3,None
000d6f001474cc94,router,Zigbee Mesh,online,2025-06-25 22:41:11.000000 UTC,2023-02-26 15:49:28.000000 UTC,GA,,5638def7379119db9e056124971a9277,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 09 | 9221 | Zigbee Mesh | 2 Bd - 2 Ba | 4cc94,Dominium,1,12,N/A,2,2,None
000d6f001463411e,router,Zigbee Mesh,coordinator delayed,2025-04-13 02:58:36.000000 UTC,2025-03-24 14:32:27.000000 UTC,GA,,4a24186c21a30f9d1a628d4fa2d76d5b,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5321 | Zigbee Mesh | 2 Bd - 2 Ba | 3411e,Dominium,1,12,N/A,2,2,None
000d6f0014652ccf,router,Zigbee Mesh,coordinator delayed,2025-04-13 03:26:25.000000 UTC,2023-02-26 16:27:23.000000 UTC,GA,,b7e2ecf77f1ae85180c893590622e4ef,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 03 | 3122 | Zigbee Mesh | 3 Bd - 2 Ba | 52ccf,Dominium,1,12,N/A,2,3,None
000d6f0014654670,router,Zigbee Mesh,coordinator delayed,2025-04-13 03:51:32.000000 UTC,2023-02-26 16:45:32.000000 UTC,GA,,7c526e696a93ced2ca560847bfbc9708,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 05 | 5121 | Zigbee Mesh | 2 Bd - 2 Ba | 54670,Dominium,1,12,N/A,2,2,None
000d6f001474ed2c,router,Zigbee Mesh,coordinator delayed,2025-05-29 12:10:37.000000 UTC,2023-08-15 10:53:29.000000 UTC,GA,,67fffb4c14d4e64d589ed13fca3adc92,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | 08 | 8134 | Zigbee Mesh | 2 Bd - 2 Ba | 4ed2c,Dominium,1,12,N/A,2,2,None
000d6f0014630d57,coordinator,Zigbee Mesh Master,online,2025-06-25 23:00:55.000000 UTC,2023-02-26 16:23:19.000000 UTC,GA,,f9065bb8237dd754da0306c674eab70f,2025-06-26 13:48:12.388969 UTC,Arbor Lake,Arbor Lake | Clubhouse | Office | Zigbee Mesh Master | 0 Bd - 0 Ba | 30d57,Dominium,1,12,N/A,0,0,None
000d6f0014581546,meter,Bath 1 Cold,online,2025-06-25 23:25:51.000000 UTC,2023-02-26 15:58:44.000000 UTC,GA,51.4,1ce606541cb3a95eb4cb6df88f02c8ed,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Womens Rest | Bath 1 Cold | 0 Bd - 0 Ba | 81546,Dominium,1,12,Common Area,0,0,2nd Stall
000d6f0014566f66,meter,Full Bath Sink Cold,online,2025-06-25 22:36:57.000000 UTC,2023-02-26 16:17:45.000000 UTC,GA,0.2,6db3fd6d2625607148c4340c1d3080fa,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Mens Rm | Full Bath Sink Cold | 0 Bd - 0 Ba | 66f66,Dominium,1,12,Common Area,0,0,Mens right sink cold
000d6f0014426039,meter,Full Bath Sink Hot,online,2025-06-25 23:29:14.000000 UTC,2023-02-26 16:06:21.000000 UTC,GA,2,2407ecd47e439e8f19b006395236974e,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Womens Rm | Full Bath Sink Hot | 0 Bd - 0 Ba | 26039,Dominium,1,12,Common Area,0,0,Womens right sink hot
000d6f0013cb8006,meter,Full Bath Sink Hot,online,2025-06-25 23:01:41.000000 UTC,2023-02-26 15:57:54.000000 UTC,GA,1.8,170365fdda59da054c1aeb0b2391e0ed,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Womens Rm | Full Bath Sink Hot | 0 Bd - 0 Ba | b8006,Dominium,1,12,Common Area,0,0,Womens left sink hot
000d6f0014583d58,meter,Full Bath Sink Hot,online,2025-06-25 22:35:44.000000 UTC,2023-02-26 16:29:57.000000 UTC,GA,2.1,15dfeb7f81a9e7444b825947d827310a,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Mens Rm | Full Bath Sink Hot | 0 Bd - 0 Ba | 83d58,Dominium,1,12,Common Area,0,0,Mens right sink hot
000d6f0014731b1a,meter,Full Bath Sink Hot,online,2025-06-25 23:22:03.000000 UTC,2023-02-26 16:10:30.000000 UTC,GA,2.5,9e02987ec5e060d560ee83ae6b70f1de,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Mens Rm | Full Bath Sink Hot | 0 Bd - 0 Ba | 31b1a,Dominium,1,12,Common Area,0,0,Mens left sink hot
ffff0025310562ad,gateway,Internet,gateway delayed,2025-06-25 23:27:04.000000 UTC,2023-02-26 15:59:25.000000 UTC,GA,,4cfe7cae9b201a190ecd6c2462cfbaeb,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Office | Internet | 0 Bd - 0 Ba | 562ad,Dominium,1,12,N/A,0,0,None
000d6f00145814c8,meter,Main Feed Single,online,2025-06-25 22:49:01.000000 UTC,2023-02-26 16:44:27.000000 UTC,GA,164.4,67d1036656a1ad97e0a3adfd7db31b14,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1314 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 814c8,Dominium,1,12,SPOE,2,2,None
000d6f0014567e99,meter,Main Feed Single,online,2025-06-25 23:01:04.000000 UTC,2023-02-26 16:06:49.000000 UTC,GA,812.3,b83262fa3aab4c0f18186caef4f62d7a,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9223 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 67e99,Dominium,1,12,SPOE,2,2,None
000d6f0013cb877c,meter,Main Feed Single,online,2025-06-25 23:08:08.000000 UTC,2023-02-26 16:23:14.000000 UTC,GA,677.6,7a25175a47ebe2bfd628c4fb30163d31,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1323 | Main Single Feed - SPOE | 2 Bd - 2 Ba | b877c,Dominium,1,12,SPOE,2,2,None
000d6f0014640862,meter,Main Feed Single,online,2025-06-25 22:52:42.000000 UTC,2023-02-26 16:28:28.000000 UTC,GA,358.2,a11776aacb3d529b5b66f47ad4686c01,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1313 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 40862,Dominium,1,12,SPOE,2,2,None
000d6f0014582d0b,meter,Main Feed Single,online,2025-06-25 22:56:04.000000 UTC,2023-03-27 04:49:37.000000 UTC,GA,630.2,a78613af785e18187dae9732a9d8d369,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9121 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 82d0b,Dominium,1,12,SPOE,1,1,None
000d6f001456e027,meter,Main Feed Single,online,2025-06-25 22:54:53.000000 UTC,2023-02-26 16:01:56.000000 UTC,GA,385.2,fed8bd3f9b22dabeb604fa8f1e176330,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9212 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6e027,Dominium,1,12,SPOE,2,2,None
000d6f001456dfd7,meter,Main Feed Single,online,2025-06-25 23:22:13.000000 UTC,2023-02-26 16:01:33.000000 UTC,GA,397.1,f46ac0398c41696e031bfa71be785e59,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1312 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6dfd7,Dominium,1,12,SPOE,2,2,None
000d6f0014566bfd,meter,Main Feed Single,online,2025-06-25 23:06:03.000000 UTC,2023-02-26 16:45:50.000000 UTC,GA,28.9,664f368e2c077071f264353cdecdb481,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9323 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 66bfd,Dominium,1,12,SPOE,1,1,None
000d6f001413db94,meter,Main Feed Single,online,2025-06-25 23:04:35.000000 UTC,2023-02-26 16:27:51.000000 UTC,GA,625.2,6635210ee415967d4bd5f73eee2e9548,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1321 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3db94,Dominium,1,12,SPOE,2,2,None
000d6f0014583067,meter,Main Feed Single,online,2025-06-25 22:34:35.000000 UTC,2023-02-26 16:12:57.000000 UTC,GA,819.8,4da1c3ecdaa2853a74af3d227c2fd69e,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1221 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 83067,Dominium,1,12,SPOE,2,2,None
000d6f001456cc4d,meter,Main Feed Single,online,2025-06-25 23:01:59.000000 UTC,2023-02-26 16:00:07.000000 UTC,GA,125.4,aed67fe5e09cea8abd4789ed780138a1,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9334 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6cc4d,Dominium,1,12,SPOE,1,1,None
000d6f0014568355,meter,Main Feed Single,online,2025-06-25 06:57:10.000000 UTC,2023-04-13 13:18:09.000000 UTC,GA,2.6,f81f879d548128c9f7f8443535a7af5c,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9131 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 68355,Dominium,1,12,SPOE,1,1,None
000d6f00145823c2,meter,Main Feed Single,online,2025-06-25 23:28:19.000000 UTC,2023-02-26 16:33:36.000000 UTC,GA,112.5,4ac75e05e062add4d55e13be4c24a73f,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1212 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 823c2,Dominium,1,12,SPOE,2,2,None
000d6f001413e19c,meter,Main Feed Single,online,2025-06-25 17:33:10.000000 UTC,2023-02-26 15:49:41.000000 UTC,GA,241.4,214cd1fc93879e8a21c275555cfffceb,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1114 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3e19c,Dominium,1,12,SPOE,2,2,None
000d6f0014583f94,meter,Main Feed Single,online,2025-06-25 22:53:18.000000 UTC,2023-03-05 05:21:45.000000 UTC,GA,559.9,d0565b9a0ee0411f74739b7425f48e6e,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9133 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 83f94,Dominium,1,12,SPOE,1,1,None
000d6f0014582b3f,meter,Main Feed Single,online,2025-06-25 22:42:48.000000 UTC,2023-02-26 16:16:50.000000 UTC,GA,"1,241",af33aaa4ee9d1ceea0d72a7660189fcb,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1211 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 82b3f,Dominium,1,12,SPOE,2,2,None
000d6f00145826b9,meter,Main Feed Single,online,2025-06-25 22:40:06.000000 UTC,2023-02-26 16:00:48.000000 UTC,GA,364.8,ae1819bb3c187fe3a1d8303d43df6e69,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9122 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 826b9,Dominium,1,12,SPOE,1,1,None
000d6f00145821ef,meter,Main Feed Single,online,2025-06-25 22:34:25.000000 UTC,2023-02-26 16:23:51.000000 UTC,GA,"1,291.90",0bb9cb037f2f0018fe4f8426674e5630,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1223 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 821ef,Dominium,1,12,SPOE,2,2,None
000d6f0013cb2a71,meter,Main Feed Single,online,2025-06-25 22:49:17.000000 UTC,2023-02-26 16:05:31.000000 UTC,GA,396.7,87a437e24584ad4d9bfd8603b09371f7,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1311 | Main Single Feed - SPOE | 2 Bd - 2 Ba | b2a71,Dominium,1,12,SPOE,2,2,None
000d6f001474d9fc,meter,Main Feed Single,online,2025-06-25 22:59:11.000000 UTC,2023-02-26 16:27:42.000000 UTC,GA,"1,187.70",a722a8d015bba6416f6c531c078d51a1,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1324 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 4d9fc,Dominium,1,12,SPOE,2,2,None
000d6f001458189e,meter,Main Feed Single,online,2025-06-25 22:45:45.000000 UTC,2023-02-26 16:32:42.000000 UTC,GA,"1,344.80",76d925091635fd2cdb21f2de902d4699,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9232 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 8189e,Dominium,1,12,SPOE,2,2,None
000d6f001413dc50,meter,Main Feed Single,online,2025-06-25 22:50:38.000000 UTC,2023-02-26 15:55:28.000000 UTC,GA,0.2,6958cf5eca8b65535516aaabda7c1382,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9211 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3dc50,Dominium,1,12,SPOE,2,2,None
000d6f001456d4c6,meter,Main Feed Single,online,2025-06-25 22:38:28.000000 UTC,2023-02-26 16:01:43.000000 UTC,GA,234.3,bcb77dbdf326515466a19719abe782a8,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9213 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6d4c6,Dominium,1,12,SPOE,2,2,None
000d6f0013f545f6,meter,Main Feed Single,online,2025-06-25 22:26:42.000000 UTC,2023-02-26 16:39:51.000000 UTC,GA,247.5,6342d3cbe38ee889ebfa07da0af88c5c,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9333 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 545f6,Dominium,1,12,SPOE,1,1,None
000d6f00145804b0,meter,Main Feed Single,online,2025-06-25 22:41:39.000000 UTC,2023-02-26 16:36:47.000000 UTC,GA,827.5,9a84f0ea2c13f67c41444f97fd0777e2,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9233 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 804b0,Dominium,1,12,SPOE,2,2,None
000d6f001456e106,meter,Main Feed Single,online,2025-06-25 23:10:14.000000 UTC,2023-02-26 15:54:24.000000 UTC,GA,73.7,751c77fae115bd42c5fb8d231cedd2d1,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9332 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6e106,Dominium,1,12,SPOE,1,1,None
000d6f0014567ad2,meter,Main Feed Single,online,2025-06-25 22:49:49.000000 UTC,2023-02-26 15:50:28.000000 UTC,GA,977.3,29120fc60c952a7534990983787ba920,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9132 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 67ad2,Dominium,1,12,SPOE,1,1,None
000d6f0014730cd1,meter,Main Feed Single,online,2025-06-25 22:51:14.000000 UTC,2023-02-26 16:22:11.000000 UTC,GA,5.4,038739f777b802f0f5497a0a8facec6b,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | Clubhouse | Mens Rest | Main Single Feed - SPOE | 0 Bd - 0 Ba | 30cd1,Dominium,1,12,Common Area,0,0,Mens Rest
000d6f001456757f,meter,Main Feed Single,online,2025-06-25 22:42:23.000000 UTC,2023-02-26 16:39:17.000000 UTC,GA,162.9,8f98cb74e048ebaeeab2188317216f25,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9234 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6757f,Dominium,1,12,SPOE,2,2,None
000d6f001413dad3,meter,Main Feed Single,online,2025-06-25 17:35:24.000000 UTC,2023-02-26 16:10:53.000000 UTC,GA,84.3,45d2120cd74ed77b37b67e3f0ec41772,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1113 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3dad3,Dominium,1,12,SPOE,2,2,None
000d6f001456e2a9,meter,Main Feed Single,online,2025-06-25 22:57:02.000000 UTC,2023-02-26 15:59:22.000000 UTC,GA,41,2515c93aaf8830cbb70ca2987687b086,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9311 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6e2a9,Dominium,1,12,SPOE,1,1,None
000d6f001442882a,meter,Main Feed Single,online,2025-06-25 22:53:43.000000 UTC,2023-02-26 16:40:03.000000 UTC,GA,120.9,db449d3d68024b40b0e6812f778e9648,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9324 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 2882a,Dominium,1,12,SPOE,1,1,None
000d6f0014427a08,meter,Main Feed Single,online,2025-06-25 14:34:24.000000 UTC,2023-02-26 16:05:36.000000 UTC,GA,551.1,f88fbed66ed36a6ec9ed046ca67f451e,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1123 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 27a08,Dominium,1,12,SPOE,2,2,None
000d6f00145807b0,meter,Main Feed Single,online,2025-06-25 22:59:15.000000 UTC,2023-02-26 15:47:30.000000 UTC,GA,276.2,adae1a908cb9a1c10659686d107fbead,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9214 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 807b0,Dominium,1,12,SPOE,2,2,None
000d6f001456ecb8,meter,Main Feed Single,online,2025-06-25 23:08:43.000000 UTC,2023-02-26 16:34:30.000000 UTC,GA,21.8,30a1c62e639ac701abb84a799772e3b7,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9314 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6ecb8,Dominium,1,12,SPOE,1,1,None
000d6f0013cc7fd7,meter,Main Feed Single,online,2025-06-25 22:42:58.000000 UTC,2023-02-26 15:55:55.000000 UTC,GA,651.3,133f23dafeffe211c05ec4dd1287d82a,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1232 | Main Single Feed - SPOE | 2 Bd - 2 Ba | c7fd7,Dominium,1,12,SPOE,2,2,None
000d6f001442a50e,meter,Main Feed Single,online,2025-06-25 23:28:38.000000 UTC,2023-02-26 16:25:42.000000 UTC,GA,"1,212.30",c56f0bc73f697954ffc37a0b59c18573,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1233 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 2a50e,Dominium,1,12,SPOE,2,2,None
000d6f0014583df0,meter,Main Feed Single,online,2025-06-25 23:00:11.000000 UTC,2023-02-26 16:46:22.000000 UTC,GA,641.1,9fdbb7d716f1ed46415762d7825dd905,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1224 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 83df0,Dominium,1,12,SPOE,2,2,None
000d6f001442af41,meter,Main Feed Single,online,2025-06-25 22:57:03.000000 UTC,2023-02-26 16:30:16.000000 UTC,GA,"2,223.20",12fa861e613c2cde8f003e2b6b796ddc,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9231 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 2af41,Dominium,1,12,SPOE,2,2,None
000d6f0013f6eda8,meter,Main Feed Single,online,2025-06-25 23:02:53.000000 UTC,2023-02-26 16:18:13.000000 UTC,GA,226.5,aa36e258e1015598f88efd1de5f91c4c,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9331 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 6eda8,Dominium,1,12,SPOE,1,1,None
000d6f001413da5a,meter,Main Feed Single,online,2025-06-25 22:40:52.000000 UTC,2025-03-24 15:12:33.000000 UTC,GA,334.4,39002543d659c46cacb98738b443cadd,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9113 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 3da5a,Dominium,1,12,SPOE,1,1,None
000d6f001413ea32,meter,Main Feed Single,online,2025-06-25 17:37:21.000000 UTC,2023-02-26 16:16:08.000000 UTC,GA,"1,146.60",67ac4885cfd90ba1988c66febf354a5f,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1111 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3ea32,Dominium,1,12,SPOE,2,2,None
000d6f001458034f,meter,Main Feed Single,online,2025-06-25 22:43:16.000000 UTC,2023-02-26 16:39:36.000000 UTC,GA,891.2,f54a7b89eb2ec320d3c7a6955909104a,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9224 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 8034f,Dominium,1,12,SPOE,2,2,None
000d6f0014580e0e,meter,Main Feed Single,online,2025-06-25 22:42:35.000000 UTC,2023-02-26 16:07:38.000000 UTC,GA,36.1,4c46187bee7f195950e3ba34d50fddfc,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9313 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 80e0e,Dominium,1,12,SPOE,1,1,None
000d6f001413e9b8,meter,Main Feed Single,online,2025-06-25 22:36:39.000000 UTC,2023-02-26 15:53:42.000000 UTC,GA,463.5,0f6a5008b2878abb73479ce469e31b45,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9134 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 3e9b8,Dominium,1,12,SPOE,1,1,None
000d6f0014568225,meter,Main Feed Single,online,2025-06-25 22:34:32.000000 UTC,2023-02-26 16:27:47.000000 UTC,GA,856.3,2b2f9ccb18e75e60cc2f9f10ac47f95c,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1213 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 68225,Dominium,1,12,SPOE,2,2,None
000d6f0014634bec,meter,Main Feed Single,online,2025-06-25 23:05:05.000000 UTC,2023-02-26 16:39:12.000000 UTC,GA,100.8,9b5f3718b55de065605a35d6dad5916c,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9322 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 34bec,Dominium,1,12,SPOE,1,1,None
000d6f001456bfa8,meter,Main Feed Single,online,2025-06-25 23:30:39.000000 UTC,2023-02-26 15:58:40.000000 UTC,GA,782.4,9847f85b0caff42fe7c89b8c24a111e0,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1222 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6bfa8,Dominium,1,12,SPOE,2,2,None
000d6f001413ea87,meter,Main Feed Single,online,2025-06-25 17:35:10.000000 UTC,2023-02-26 15:59:16.000000 UTC,GA,928.8,4875d42734a553de4f7bd243c448d991,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1112 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3ea87,Dominium,1,12,SPOE,2,2,None
000d6f0014430b13,meter,Main Feed Single,online,2025-06-25 23:04:48.000000 UTC,2023-02-26 16:22:20.000000 UTC,GA,179.6,f37a67499cb6077211d186adeb83f31e,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9321 | Main Single Feed - SPOE | 1 Bd - 1 Ba | 30b13,Dominium,1,12,SPOE,1,1,None
000d6f001456946f,meter,Main Feed Single,online,2025-06-25 22:44:27.000000 UTC,2023-02-26 15:55:23.000000 UTC,GA,957.3,b6982eebe5ef5a649f2fe3919ff15ee3,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9222 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 6946f,Dominium,1,12,SPOE,2,2,None
000d6f001413dd5c,meter,Main Feed Single,online,2025-06-25 15:51:38.000000 UTC,2023-02-26 17:20:29.000000 UTC,GA,946.7,0bb52ba1aac82347c741566c9f111967,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1124 | Main Single Feed - SPOE | 2 Bd - 2 Ba | 3dd5c,Dominium,1,12,SPOE,2,2,None
000d6f0014653e25,router,Zigbee Mesh,coordinator delayed,2025-06-25 23:23:45.000000 UTC,2023-02-26 15:51:04.000000 UTC,GA,,6cc530bcccf29e4308121217fb40a0e0,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1222 | Zigbee Mesh | 2 Bd - 2 Ba | 53e25,Dominium,1,12,N/A,2,2,None
000d6f00147313ef,router,Zigbee Mesh,coordinator delayed,2025-06-25 22:49:22.000000 UTC,2023-02-26 15:49:55.000000 UTC,GA,,69b8316f0822578d9e13f34cdd588c98,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 09 | 9312 | Zigbee Mesh | 1 Bd - 1 Ba | 313ef,Dominium,1,12,N/A,1,1,None
000d6f001463217a,router,Zigbee Mesh,coordinator delayed,2025-06-25 22:45:53.000000 UTC,2023-02-26 15:54:19.000000 UTC,GA,,82b90a5b1a413847c3b4af22762855bc,2025-06-27 08:10:47.130806 UTC,Arbor Lake,Arbor Lake | 01 | 1321 | Zigbee Mesh | 2 Bd - 2 Ba | 3217a,Dominium,1,12,N/A,2,2,None
